Q86U42
Q86U42
Q8WVM8
O00410
P23610
Q9Y2U8
Q9Y2U8
Q13049
Q9HD20
Q99615
Q00796
Q9NX46
P42566
Q8N1G4
P49914
O00231
Q8NI27
Q9Y2Y9
P23025
P30153
Q99567
P27544
Q6ZN18
Q9UJS0
Q9NX46
P62877
Q9GZN8
Q9BRD0
Q12765
Q9NWH9
Q7Z5L9
Q13686
Q86U28
Q9UHY8
Q86YN1
Q9HAU0
Q92616
Q9Y5Q8
Q9Y5Q8
Q96A65
O75352
Q96JI7
Q96G01
Q96P53
Q8N2W9
Q8N6H7
Q14241
O75420
Q6Y7W6
Q96B26
Q96B26
Q9NZM5
Q9GZR1
O75607
O75607
P26641
Q9H3Y8
Q9ULT0
Q9NQZ5
P47897
Q9NUP9
Q9H7E9
P35269
Q96HJ9
P06744
Q96KP4
P27708
Q9BZG8
P62877
Q9Y4Y9
Q9NRY2
Q9BZE9
Q9NXG2
Q86WB0
O15305
Q96LJ7
Q3MHD2
Q08623
P42575
Q92979
Q4VC31
Q9H5Z1
Q13144
Q16401
Q6P582
Q6PI98
Q9Y2T3
Q5HYJ3
Q9Y4I1
Q6GMV3
Q14409
Q9P0J0
Q9NX07
P49917
O14733
Q9NPJ6
Q9BZJ0
Q8WUK0
Q02978
O95456
P58107
Q13404
A0A0H3MLJ6
Q8IZD4
Q6Y1H2
P17858
Q3SXM5
P61758
P40227
P12270
Q6NW34
Q9Y312
Q99436
P32519
Q9H1Z4
Q8N0Y7
A0A0H3MBR6
P29992
P09382
Q8IUR7
Q7LBC6
Q96C86
P63241
O15428
Q9UBU9
P49773
Q03135
Q9BW61
Q8TBC4
P62140
Q9H330
Q8WW12
Q9UJY1
Q9Y285
Q8NEM2
Q96RK1
Q9BY77
Q86V81
O15042
P33176
P36873
Q9H9E3
O75391
Q9HAU0
B0B7M6
P27816
P29083
Q7Z2W4
Q13561
P29218
O75925
Q5SY16
Q92917
P04040
O14681
P14618
Q9NY33
Q99952
Q9ULT8
Q6P1J9
Q9NRG0
O00116
Q96JB2
Q9NZ52
Q96P48
Q9NYB0
P48382
P14854
Q9UIS9
Q969T7
Q86V48
Q96I34
Q13642
O95361
Q9UKV3
Q9NQ48
Q03518
Q9NYB9
Q9NYB9
Q8IZP0
P45974
Q04323
Q96I24
Q9HD15
Q9HAB8
Q8NHP6
O43463
Q92793
Q09472
Q8IXQ3
Q9BUL5
Q96H79
P42773
P24666
P21580
Q9NRF9
O60869
P09874
Q9BUP3
Q08945
Q9NP97
Q9H1D9
P40429
Q8IVM0
P30520
P60866
Q9Y6M9
Q9BPZ7
Q9H267
A6ND36
Q9Y6X9
O95260
Q9BRA0
Q9NP71
Q8NFU3
Q01970
Q01970
P19525
Q9Y5N5
Q9Y6V7
Q2VIR3
Q5VWJ9
P17655
P17655
P14927
Q9NPD3
Q9NPD3
Q92530
O94760
P67936
Q8NC56
Q86WT1
O15297
Q9Y4E6
Q8N2U0
Q8N653
Q9NY61
Q6P1S2
Q8WV07
P57081
Q6P1Q9
Q96IZ6
P26641
Q5JVF3
O00767
Q6IBS0
O15504
Q8IY31
O15371
Q7RTV0
O75533
P31949
O95870
P22314
A6NKD9
P08133
P06737
P11216
Q9NTX5
Q86SQ7
Q16854
Q15006
P46939
Q01094
Q9BT67
Q9UL42
P28074
Q2TAA2
P62195
P63272
Q9H7Z3
Q14694
O14617
Q15646
Q5TA31
Q5VIY5
Q96BW9
Q9NYP3
Q13573
P27708
Q9HAF1
Q9HAF1
Q9NV96
P13929
Q16637
Q9Y2H1
Q8ND90
P10588
O95819
Q12904
A0A0H3MGT3
P52655
P51798
O95816
Q7Z309
Q7Z309
P53367
Q6FIF0
O76080
Q9NXV6
Q9NYJ8
Q5T7V8
Q5TFE4
O00443
Q96GD4
Q99623
Q99623
Q8NEF9
Q92574
Q16181
O75665
Q8N5C8
Q9NVC3
P40763
Q14320
Q9Y247
O15357
Q9UNS2
Q86VP6
O95273
Q5VSY0
P51610
Q6P2E9
Q7Z7L7
O95758
P32455
P04424
Q9BXP2
O43264
P49790
Q04864
Q96AT9
O76094
Q96B36
Q96NC0
P23528
P60981
Q9Y281
Q9P253
O15040
P12429
Q16576
Q5XPI4
Q99717
P78371
P78371
Q13501
P48643
P48643
P41208
Q16513
P07910
P07910
REV__Q14526
Q9BSM1
Q13601
Q52LA3
Q92968
O95670
Q9UEU0
P16949
Q9Y2R0
Q08AG7
Q9UHD8
O15294
O15254
Q9UKK6
Q7Z4H3
Q15024
P58012
Q8WTW3
O43169
Q9NVH1
Q9Y2I7
Q96C19
Q96F86
P61964
Q9NX55
Q9NQX3
Q8NC96
Q15637
Q08257
Q9H0E9
P45880
Q13228
P09525
Q14019
A0A0H3MBV6
O95997
Q70J99
P18583
P48637
Q96CW5
Q6PKG0
Q9UBW7
O00471
P38919
P51784
Q92782
O75151
Q01469
Q9Y230
Q15437
A0A0H3MB47
Q9NRX4
Q9NQX4
Q15650
O43447
Q96A72
Q9P2W9
Q92990
P78346
P40227
Q8N8A2
Q15691
Q9UPY8
Q8N9Q2
P21796
Q7Z5W3
P43246
O43474
Q15819
Q9NR56
Q9BVM2
Q9Y5B9
Q9Y5B9
P22061
Q96Q80
O14893
O15143
O95070
P60660
P68133
Q9NRG9
P17275
Q6P4I2
P62805
P68133
P68133
CON__P02769
REV__Q6ZMZ0
Q8WZ42
A0A0H3MKM7
O15392
P30414
P54577
Q9NP61
Q08211
Q17RY0
Q9Y664
Q92989
Q68DC2
Q13535
Q9NZD8
P18850
Q99677
B0B802
Q16881
Q9NZ56
P51116
A0A0H3MGZ9
P04406
Q96P11
P63098
O15260
REV__P02458
Q8N4P3
Q15904
O00625
Q7RTP0
Q16533
O95243
REV__O15211
REV__Q8NEZ4
P68133
P02652
A0A0H3MCB5
G3V0H7
P62805
P05783
P63261
Q8N9B5
Q6NXT2
Q6NXT2
CON__P02769
Q16515
Q9NQZ5
Q9H0C8
Q9NY99
P11586
Q14684
Q9BVQ7
Q9UKS6
Q9UKS6
Q96G04
P09669
Q9UNL2
O00743
P54819
Q9Y4P1
P78337
Q15365
Q9NNW5
Q5SW96
Q9HBH0
P49585
Q6GQQ9
Q9UBB5
Q9H269
Q13418
Q3LIE5
P62258
Q96SL8
Q9Y3C0
Q8N5A5
Q92576
Q9BYM8
Q13033
Q9UGV2
Q13085
O43592
Q7Z6J0
Q8N5P1
O60784
Q15428
P41250
Q99704
Q9HC35
Q9GZU8
P26599
Q96DX5
Q5T6V5
Q9H6W3
O95758
Q99633
Q96EZ8
O95562
Q92844
Q8N5U6
Q8N4T8
Q14566
O43542
Q9H0C8
Q9H0C8
Q12767
P29353
Q9NQ92
Q86V81
P54920
P50402
P50402
Q6PJG6
P17098
Q9NQW6
Q6P4I2
P07992
O14653
Q9BUH6
O95373
A8MQ03
Q13813
Q96GX5
Q9HAB8
Q96LD8
O15047
Q9Y6R9
P15036
P60059
Q9H2G4
Q96JY6
O75607
Q9NR12
P04150
P04150
Q4G0A6
O76024
Q9NVV0
Q9GZU7
Q8NFW8
Q86W56
Q9H0H5
P62877
Q8WYA6
O75915
P25398
P31942
Q96EA4
Q96NB2
P52739
Q9UL18
P62993
Q9BW66
P06132
Q5T5Y3
Q13045
Q9H019
Q63HN8
Q53HC9
P31483
Q8TF30
Q9Y6D9
Q9NY93
Q969R2
P06493
Q9NP74
Q8TD55
Q68CZ2
Q9H5X1
Q9HAU5
Q9H3F6
Q9NVZ3
Q9NWK9
Q96QG7
Q5SQI0
Q9NR50
P49711
Q6XUX3
Q8NCD3
Q6P4H8
Q9UP83
Q8TBM8
Q53LP3
P17987
P17987
Q15050
Q96NT5
Q14457
Q5SNT2
O14595
Q9H9G7
O43252
Q9BS40
Q13283
P22626
Q9BQ39
Q06203
P43250
Q8IUI8
Q7Z4W1
Q7Z4W1
Q9BTE1
Q14974
P30281
Q9BXV9
Q8WUX1
P08195
Q9H3K6
Q5JPI3
Q96PZ0
Q9H061
O96006
Q9H8G1
Q9NZW5
Q9P035
Q13151
Q8IW45
P42771
Q9UHR6
Q9H6R4
P36954
Q9UJJ7
Q96CD2
Q8TED1
Q9UHD8
Q01968
P42771
Q8WWN8
Q16719
O95999
Q9BU64
P17275
Q7L3B6
Q3ZAQ7
O15111
Q8TEX9
P78344
Q9UPU5
